ID	LAT	LNG	BANCO	RED	DOM_ORIG	DOM_GEO	TERMINALES	WEB	ACTUALIZAC	DOM_NORMA	BARRIO	COMUNA	CODIGO_POSTAL	CODIGO_POSTAL_ARGENTINO
899	-34.6364852332	-58.4010190762	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CASEROS AV. 2736	2736 CASEROS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CASEROS AV. 2736	PARQUE PATRICIOS	COMUNA 4	1264	C1264AAU
900	-34.6304594084	-58.3917576082	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	COMBATE DE LOS POZOS 1881	1881 COMBATE DE LOS POZOS	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	COMBATE DE LOS POZOS 1881	PARQUE PATRICIOS	COMUNA 4	1245	C1245AAM
901	-34.6341805261	-58.3914233168	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CASEROS AV. 2061	2061 CASEROS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CASEROS AV. 2061	PARQUE PATRICIOS	COMUNA 4	1264	C1264AAA
902	-34.6371426503	-58.4047514426	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CASEROS AV. 2980	2980 CASEROS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CASEROS AV. 2980	PARQUE PATRICIOS	COMUNA 4	1264	C1264AAW
903	-34.642938389	-58.4129731292	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ALMAFUERTE AV. 406	406 ALMAFUERTE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALMAFUERTE AV. 406	PARQUE PATRICIOS	COMUNA 4	1437	C1437JLR
904	-34.6369388717	-58.4035537336	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CASEROS AV. 2890	2890 CASEROS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CASEROS AV. 2890	PARQUE PATRICIOS	COMUNA 4	1264	C1264AAV
905	-34.6367469417	-58.4045598469	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	CASEROS AV. 2935	2935 CASEROS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CASEROS AV. 2935	PARQUE PATRICIOS	COMUNA 4	1264	C1264AAJ
906	-34.6369823194	-58.4039235383	BANCO DE LA NACION ARGENTINA	LINK	CASEROS AV. 2902	2902 CASEROS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CASEROS AV. 2902	PARQUE PATRICIOS	COMUNA 4	1264	C1264AAW
907	-34.6345598784	-58.4344953344	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ASAMBLEA AV. 642	642 ASAMBLEA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ASAMBLEA AV. 642	PARQUE CHACABUCO	COMUNA 7	1424	C1424COU
908	-34.6318519867	-58.4258831678	CABAL COOP. LTDA.	LINK	LA PLATA AV. 1437	1437 LA PLATA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LA PLATA AV. 1437	PARQUE CHACABUCO	COMUNA 7	1250	C1250AAE
909	-34.6345490647	-58.4362832426	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	ASAMBLEA AV. 821	821 ASAMBLEA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ASAMBLEA AV. 821	PARQUE CHACABUCO	COMUNA 7	1424	C1424COJ
910	-34.6560169904	-58.4770283012	CABAL COOP. LTDA.	LINK	PERON, EVA AV. 4735	4735 PERON, EVA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERON, EVA AV. 4735	PARQUE AVELLANEDA	COMUNA 9	1407	C1407HUL
911	-34.5815888317	-58.4214861266	BANCO DE LA NACION ARGENTINA	LINK	SANTA FE AV. 4162	4162 SANTA FE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SANTA FE AV. 4162	PALERMO	COMUNA 14	1425	C1425BHQ
913	-34.5779914185	-58.4277434087	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SANTA FE AV. 4820	4820 SANTA FE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SANTA FE AV. 4820	PALERMO	COMUNA 14	1425	C1425BHX
914	-34.5690581953	-58.4260048008	BANCO COLUMBIA S.A.	LINK	DEL LIBERTADOR AV. 4103	4103 DEL LIBERTADOR AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DEL LIBERTADOR AV. 4103	PALERMO	COMUNA 14	1426	C1426BWC
915	-34.578167978	-58.4265312003	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SANTA FE AV. Y JUSTO, JUAN B. AV.	SANTA FE AV. & JUSTO, JUAN B. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SANTA FE AV. Y JUSTO, JUAN B. AV.	PALERMO	COMUNA 14		
916	-34.5898519504	-58.4056882595	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	BERUTI 2951	2951 BERUTI	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BERUTI 2951	RECOLETA	COMUNA 2	1425	C1425BBI
917	-34.581552409	-58.4144691194	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	LAS HERAS GENERAL AV. 3925	3925 LAS HERAS GENERAL AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LAS HERAS GENERAL AV. 3925	PALERMO	COMUNA 14	1425	C1425ATD
918	-34.5832648112	-58.4050430779	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	LAS HERAS GENERAL AV. 3099	3099 LAS HERAS GENERAL AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LAS HERAS GENERAL AV. 3099	PALERMO	COMUNA 14	1425	C1425ASH
919	-34.5871739648	-58.4107209661	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	BULNES 2117	2117 BULNES	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BULNES 2117	PALERMO	COMUNA 14	1425	C1425DKK
920	-34.5803211117	-58.423314769	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SANTA FE AV. 4358	4358 SANTA FE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SANTA FE AV. 4358	PALERMO	COMUNA 14	1425	C1425BHS
921	-34.5830197541	-58.4194144075	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	SANTA FE AV. 3958	3958 SANTA FE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SANTA FE AV. 3958	PALERMO	COMUNA 14	1425	C1425BHO
922	-34.5690881976	-58.4365120018	BANCO DE LA NACION ARGENTINA	LINK	CAMPOS, LUIS M. AV. 813	813 CAMPOS, LUIS M. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CAMPOS, LUIS M. AV. 813	PALERMO	COMUNA 14	1426	C1426BOG
923	-34.5751952103	-58.4039026654	BANCO DE LA NACION ARGENTINA	LINK	SALGUERO, JERONIMO 3212	3212 SALGUERO, JERONIMO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SALGUERO, JERONIMO 3212	PALERMO	COMUNA 14	1425	C1425DFQ
924	-34.5846036056	-58.4443310728	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORDOBA AV. 5991	5991 CORDOBA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORDOBA AV. 5991	PALERMO	COMUNA 14	1414	C1414BBF
925	-34.5910330314	-58.4149911775	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	MANSILLA, LUCIO NORBERTO, GENERAL 3640	3640 MANSILLA, LUCIO NORBERTO, GENERAL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MANSILLA, LUCIO NORBERTO, GENERAL 3640	PALERMO	COMUNA 14	1425	C1425BPX
926	-34.5861411052	-58.4225470738	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	PARAGUAY 4302	4302 PARAGUAY	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PARAGUAY 4302	PALERMO	COMUNA 14	1425	C1425BSL
927	-34.580481675	-58.4104349232	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	SCALABRINI ORTIZ, RAUL 3128	3128 SCALABRINI ORTIZ, RAUL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SCALABRINI ORTIZ, RAUL 3128	PALERMO	COMUNA 14	1425	C1425DBZ
928	-34.5766090167	-58.4315595687	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SANTA FE AV. Y CARRANZA, ANGEL JUSTINIANO	SANTA FE AV. & CARRANZA, ANGEL JUSTINIANO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SANTA FE AV. Y CARRANZA, ANGEL JUSTINIANO	PALERMO	COMUNA 14		
929	-34.5818629	-58.4207514222	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SANTA FE AV. Y BORGES, JORGE LUIS	SANTA FE AV. & BORGES, JORGE LUIS	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SANTA FE AV. Y BORGES, JORGE LUIS	PALERMO	COMUNA 14		
930	-34.5802614389	-58.4080498105	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SALGUERO, JERONIMO 2727	2727 SALGUERO, JERONIMO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SALGUERO, JERONIMO 2727	PALERMO	COMUNA 14	1425	C1425DEL
931	-34.5883452858	-58.4107846968	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SANTA FE AV. 3253	3253 SANTA FE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SANTA FE AV. 3253	PALERMO	COMUNA 14	1425	C1425BGH
932	-34.5536704373	-58.4639952441	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CABILDO AV. 3061	3061 CABILDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. 3061	NUÑEZ	COMUNA 13	1429	C1429AAB
933	-34.5549037572	-58.4627485694	CABAL COOP. LTDA.	LINK	CABILDO AV. 2945	2945 CABILDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. 2945	NUÑEZ	COMUNA 13	1429	C1429AAA
934	-34.5554765583	-58.4629014238	BANCO DE LA NACION ARGENTINA	LINK	CABILDO AV. 2902	2902 CABILDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. 2902	NUÑEZ	COMUNA 13	1429	C1429AAN
935	-34.6514002888	-58.4190215976	BANCO DE LA NACION ARGENTINA	LINK	LUPPI, ABRAHAM J. 1090	1090 LUPPI, ABRAHAM J.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LUPPI, ABRAHAM J. 1090	NUEVA POMPEYA	COMUNA 4	1437	C1437FRD
936	-34.643107227	-58.4224453208	CABAL COOP. LTDA.	LINK	LA PLATA AV. 2428	2428 LA PLATA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LA PLATA AV. 2428	NUEVA POMPEYA	COMUNA 4	1437	C1437DHP
937	-34.6525097851	-58.4160730554	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SAENZ AV. 1016	1016 SAENZ AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SAENZ AV. 1016	NUEVA POMPEYA	COMUNA 4	1437	C1437DOP
938	-34.6476169757	-58.4029138131	BANCO DE LA NACION ARGENTINA	LINK	ALCORTA, AMANCIO AV. 3000	3000 ALCORTA, AMANCIO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALCORTA, AMANCIO AV. 3000	NUEVA POMPEYA	COMUNA 4	1437	C1437HTR
939	-34.6475525011	-58.4154597543	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	ALMAFUERTE AV. 834	834 ALMAFUERTE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALMAFUERTE AV. 834	NUEVA POMPEYA	COMUNA 4	1437	C1437JLV
940	-34.6036694487	-58.3809750963	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. Y PELLEGRINI, CARLOS	CORRIENTES AV. & PELLEGRINI, CARLOS	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. Y PELLEGRINI, CARLOS	SAN NICOLAS	COMUNA 1		
941	-34.6238203237	-58.511430295	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	ALVAREZ JONTE AV. 5269	5269 ALVAREZ JONTE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALVAREZ JONTE AV. 5269	MONTE CASTRO	COMUNA 10	1407	C1407GPG
942	-34.6242808837	-58.5114382676	BANCO DE LA NACION ARGENTINA	LINK	ALVAREZ JONTE AV. 5298	5298 ALVAREZ JONTE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALVAREZ JONTE AV. 5298	MONTE CASTRO	COMUNA 10	1407	C1407GPT
943	-34.6030071316	-58.3702634079	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ALEM, LEANDRO N. AV. Y CORRIENTES AV.	ALEM, LEANDRO N. AV. & CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALEM, LEANDRO N. AV. Y CORRIENTES AV.	SAN NICOLAS	COMUNA 1		
944	-34.6090028991	-58.3806818844	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	DE MAYO AV. E IRIGOYEN, BERNARDO DE	DE MAYO AV. & IRIGOYEN, BERNARDO DE	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DE MAYO AV. E IRIGOYEN, BERNARDO DE	MONSERRAT	COMUNA 1		
945	-34.6103929352	-58.3911298628	BANCO DE LA NACION ARGENTINA	LINK	YRIGOYEN, HIPOLITO AV. 1760	1760 YRIGOYEN, HIPOLITO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	YRIGOYEN, HIPOLITO AV. 1760	MONSERRAT	COMUNA 1	1089	C1089AAH
946	-34.6104578909	-58.3698244774	BANCO DE LA NACION ARGENTINA	LINK	PASEO COLON AV. 239	239 PASEO COLON AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PASEO COLON AV. 239	MONSERRAT	COMUNA 1	1063	C1063ACC
947	-34.6116877449	-58.3678116778	BANCO DE LA NACION ARGENTINA	LINK	AZOPARDO 350	350 AZOPARDO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	AZOPARDO 350	MONSERRAT	COMUNA 1	1107	C1107ADD
948	-34.6096089456	-58.3868817764	BANCO DE LA NACION ARGENTINA	LINK	DE MAYO AV. 1464	1464 DE MAYO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DE MAYO AV. 1464	MONSERRAT	COMUNA 1	1085	C1085ABR
949	-34.615986825	-58.3914418839	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	ENTRE RIOS AV. 624	624 ENTRE RIOS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ENTRE RIOS AV. 624	MONSERRAT	COMUNA 1	1080	C1080ABN
950	-34.6176612995	-58.381511176	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	INDEPENDENCIA AV. Y LIMA	INDEPENDENCIA AV. & LIMA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	INDEPENDENCIA AV. Y LIMA	MONSERRAT	COMUNA 1		
951	-34.611977717	-58.3803144396	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	IRIGOYEN, BERNARDO DE 312	312 IRIGOYEN, BERNARDO DE	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	IRIGOYEN, BERNARDO DE 312	MONSERRAT	COMUNA 1	1072	C1072AAH
952	-34.6121677519	-58.3765584217	BANCO DE LA NACION ARGENTINA	LINK	ROCA, JULIO A., PRESIDENTE AV. 738	738 ROCA, JULIO A., PRESIDENTE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV. 738	MONSERRAT	COMUNA 1	1067	C1067ABP
953	-34.6130682842	-58.3781309845	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	BELGRANO AV. 840	840 BELGRANO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BELGRANO AV. 840	MONSERRAT	COMUNA 1	1092	C1092AAV
954	-34.6083569356	-58.3738919052	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	DE MAYO AV. 525	525 DE MAYO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DE MAYO AV. 525	MONSERRAT	COMUNA 1	1084	C1084AAA
955	-34.6112935386	-58.3876068937	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	ALSINA, ADOLFO 1502	1502 ALSINA, ADOLFO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALSINA, ADOLFO 1502	MONSERRAT	COMUNA 1	1088	C1088AAN
956	-34.6096630829	-58.3746532632	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	PERU 146	146 PERU	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERU 146	MONSERRAT	COMUNA 1	1067	C1067AAD
957	-34.6112333576	-58.3855312551	BANCO DE LA NACION ARGENTINA	LINK	ALSINA, ADOLFO 1356	1356 ALSINA, ADOLFO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALSINA, ADOLFO 1356	MONSERRAT	COMUNA 1	1088	C1088AAJ
958	-34.6151450961	-58.3696946407	BANCO DE LA NACION ARGENTINA	LINK	PASEO COLON AV. 635	635 PASEO COLON AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PASEO COLON AV. 635	MONSERRAT	COMUNA 1	1063	C1063ACG
959	-34.6106435064	-58.3698241483	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	PASEO COLON AV. 255	255 PASEO COLON AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PASEO COLON AV. 255	MONSERRAT	COMUNA 1	1063	C1063ACC
960	-34.6099185961	-58.3750789013	BANCO DE LA NACION ARGENTINA	LINK	PERU 169	169 PERU	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERU 169	MONSERRAT	COMUNA 1	1067	C1067AAC
961	-34.6546382415	-58.5062740284	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ALBERDI, JUAN BAUTISTA AV. 6253	6253 ALBERDI, JUAN BAUTISTA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALBERDI, JUAN BAUTISTA AV. 6253	MATADEROS	COMUNA 9	1440	C1440ABA
962	-34.6531157921	-58.5036769988	CABAL COOP. LTDA.	LINK	ALBERDI, JUAN BAUTISTA AV. 5984	5984 ALBERDI, JUAN BAUTISTA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALBERDI, JUAN BAUTISTA AV. 5984	MATADEROS	COMUNA 9	1440	C1440AAX
963	-34.6641272542	-58.5143833702	BANCO DE LA NACION ARGENTINA	LINK	PAZ, GRAL. AV. 12950	12950 PAZ, GRAL. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PAZ, GRAL. AV. 12950	MATADEROS	COMUNA 9	1440	C1440FJV
964	-34.6548202099	-58.5065271273	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	ALBERDI, JUAN BAUTISTA AV. 6299	6299 ALBERDI, JUAN BAUTISTA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALBERDI, JUAN BAUTISTA AV. 6299	MATADEROS	COMUNA 9	1440	C1440ABA
965	-34.6566726405	-58.5089754415	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ALBERDI, JUAN BAUTISTA AV. 6601	6601 ALBERDI, JUAN BAUTISTA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALBERDI, JUAN BAUTISTA AV. 6601	MATADEROS	COMUNA 9	1440	C1440ABE
966	-34.6508654204	-58.501995493	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ALBERDI, JUAN BAUTISTA AV. 5759	5759 ALBERDI, JUAN BAUTISTA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALBERDI, JUAN BAUTISTA AV. 5759	MATADEROS	COMUNA 9	1440	C1440AAI
967	-34.662696929	-58.4997560176	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	DE LA TORRE, LISANDRO AV. 2406	2406 DE LA TORRE, LISANDRO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DE LA TORRE, LISANDRO AV. 2406	MATADEROS	COMUNA 9	1440	C1440ECZ
968	-34.6563866226	-58.507971529	BANCO DE LA NACION ARGENTINA	LINK	ALBERDI, JUAN BAUTISTA AV. 6502	6502 ALBERDI, JUAN BAUTISTA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALBERDI, JUAN BAUTISTA AV. 6502	MATADEROS	COMUNA 9	1440	C1440ABQ
969	-34.6397030841	-58.5238670879	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	COSQUIN 61	61 COSQUIN	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	COSQUIN 61	LINIERS	COMUNA 9	1408	C1408GIA
970	-34.6391533632	-58.5204789039	BANCO DE LA NACION ARGENTINA	LINK	RIVADAVIA AV. 11078	11078 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 11078	LINIERS	COMUNA 9	1408	C1408AAX
971	-34.6492219545	-58.5156627822	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	PILAR 950	950 PILAR	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PILAR 950	LINIERS	COMUNA 9	1408	C1408INH
972	-34.6337416652	-58.5195371177	CABAL COOP. LTDA.	LINK	JUSTO, JUAN B. AV. 9200	9200 JUSTO, JUAN B. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	JUSTO, JUAN B. AV. 9200	LINIERS	COMUNA 9	1408	C1408AKU
973	-34.6388325501	-58.5196830196	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RIVADAVIA AV. 11059	11059 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 11059	LINIERS	COMUNA 9	1408	C1408AAK
974	-34.6400312317	-58.5228134186	CABAL COOP. LTDA.	LINK	FALCON, RAMON L.,CNEL. 6837	6837 FALCON, RAMON L.,CNEL.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	FALCON, RAMON L.,CNEL. 6837	LINIERS	COMUNA 9	1408	C1408DSC
975	-34.6391601634	-58.5242742718	BANCO COLUMBIA S.A.	LINK	RIVADAVIA AV. 11342	11342 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 11342	LINIERS	COMUNA 9	1408	C1408ABN
976	-34.5972139782	-58.47544851	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	WARNES AV. 2650	2650 WARNES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	WARNES AV. 2650	PATERNAL	COMUNA 15	1427	C1427DPS
977	-34.6038634417	-58.4616680897	BANCO DE LA NACION ARGENTINA	LINK	SAN MARTIN AV. 2402	2402 SAN MARTIN AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SAN MARTIN AV. 2402	VILLA GRAL. MITRE	COMUNA 11	1416	C1416CRZ
978	-34.6346608656	-58.3594804604	BANCO DE LA NACION ARGENTINA	LINK	BROWN, ALTE. AV. 1101	1101 BROWN, ALTE. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BROWN, ALTE. AV. 1101	BOCA	COMUNA 4	1159	C1159ABD
979	-34.628351677	-58.3660012843	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	BROWN, ALTE. AV. 240	240 BROWN, ALTE. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BROWN, ALTE. AV. 240	BOCA	COMUNA 4	1155	C1155ADP
980	-34.6391796211	-58.3616435223	BANCO DE LA NACION ARGENTINA	LINK	DON PEDRO DE MENDOZA AV. 1887	1887 DON PEDRO DE MENDOZA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DON PEDRO DE MENDOZA AV. 1887	BOCA	COMUNA 4	1169	C1169AAC
981	-34.6383878444	-58.3693150501	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	REGIMIENTO DE PATRICIOS AV. 902	902 REGIMIENTO DE PATRICIOS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	REGIMIENTO DE PATRICIOS AV. 902	BOCA	COMUNA 4	1265	C1265AEP
982	-34.6258548317	-58.4715744865	BANCO DE LA NACION ARGENTINA	LINK	NAZCA AV. 537	537 NAZCA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	NAZCA AV. 537	FLORES	COMUNA 7	1406	C1406AJE
983	-34.6213669431	-58.4979884513	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SEGUROLA AV. 1599	1599 SEGUROLA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SEGUROLA AV. 1599	FLORESTA	COMUNA 10	1407	C1407AOE
984	-34.6183093438	-58.5017325881	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SEGUROLA AV. 1949	1949 SEGUROLA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SEGUROLA AV. 1949	MONTE CASTRO	COMUNA 10	1407	C1407AOM
985	-34.6348828685	-58.4870492759	BANCO PIANO S.A.	LINK	RIVADAVIA AV. 8731	8731 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 8731	VELEZ SARSFIELD	COMUNA 10	1407	C1407DYJ
986	-34.6436141898	-58.4544242968	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	VARELA AV. 1307	1307 VARELA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	VARELA AV. 1307	FLORES	COMUNA 7	1406	C1406ELA
987	-34.6266670707	-58.4567097649	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RIVADAVIA AV. Y CARABOBO AV.	RIVADAVIA AV. & CARABOBO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. Y CARABOBO AV.	FLORES	COMUNA 7		
988	-34.6290922363	-58.4628927663	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RIVADAVIA AV. 6920	6920 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 6920	FLORES	COMUNA 7	1406	C1406GLZ
989	-34.6254944913	-58.4323969812	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	GOYENA, PEDRO AV. 369	369 GOYENA, PEDRO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	GOYENA, PEDRO AV. 369	CABALLITO	COMUNA 6	1424	C1424BSD
990	-34.6279593418	-58.4593628215	BANCO PIANO S.A.	LINK	RIVADAVIA AV. 6662	6662 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 6662	FLORES	COMUNA 7	1406	C1406GLW
991	-34.6413355008	-58.4568668151	BANCO DE LA NACION ARGENTINA	LINK	PERON, EVA AV. 2616	2616 PERON, EVA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERON, EVA AV. 2616	FLORES	COMUNA 7	1406	C1406HNO
